|F100|0|PART006|OPERACAO SINTETICA F100 0091|18082026|31|0,00|5546,25|50|5546,25|1,6500|91,51|50|5546,25|7,6000|421,52|02|CTA_OUTRAS|DOC-F100-000091||
|F100|0|PART011|OPERACAO SINTETICA F100 0092|25082026|31|0,00|5677,25|51|5677,25|1,6500|93,67|51|5677,25|7,6000|431,47|03|CTA_OUTRAS|DOC-F100-000092||
|F100|1|PART016|OPERACAO SINTETICA F100 0093|01082026|31|5808,25|0,00|60|0,00|0,0000|0,00|60|0,00|0,0000|0,00|04|CTA_OUTRAS|DOC-F100-000093||
|F100|0|PART021|OPERACAO SINTETICA F100 0094|08082026|31|0,00|5939,25|70|5939,25|1,6500|98,00|70|5939,25|7,6000|451,38|09|CTA_OUTRAS|DOC-F100-000094||
|F100|0|PART026|OPERACAO SINTETICA F100 0095|15082026|31|0,00|6070,25|73|6070,25|1,6500|100,16|73|6070,25|7,6000|461,34|13|CTA_OUTRAS|DOC-F100-000095||
|F100|1|PART001|OPERACAO SINTETICA F100 0096|22082026|31|6201,25|0,00|98|6201,25|1,6500|102,32|98|6201,25|7,6000|471,30|14|CTA_OUTRAS|DOC-F100-000096||
|F100|0|PART006|OPERACAO SINTETICA F100 0097|29082026|31|0,00|6332,25|99|6332,25|1,6500|104,48|99|6332,25|7,6000|481,25|16|CTA_OUTRAS|DOC-F100-000097||
|F100|0|PART011|OPERACAO SINTETICA F100 0098|05082026|31|0,00|6463,25|01|6463,25|1,6500|106,64|01|6463,25|7,6000|491,21|17|CTA_OUTRAS|DOC-F100-000098||
|F100|1|PART016|OPERACAO SINTETICA F100 0099|12082026|31|6594,25|0,00|02|6594,25|1,6500|108,81|02|6594,25|7,6000|501,16|18|CTA_OUTRAS|DOC-F100-000099||
|F100|0|PART021|OPERACAO SINTETICA F100 0100|19082026|31|0,00|225,25|04|0,00|0,0000|0,00|04|0,00|0,0000|0,00|01|CTA_OUTRAS|DOC-F100-000100||
|F100|0|PART026|OPERACAO SINTETICA F100 0101|26082026|31|0,00|356,25|06|0,00|0,0000|0,00|06|0,00|0,0000|0,00|02|CTA_OUTRAS|DOC-F100-000101||
|F100|1|PART001|OPERACAO SINTETICA F100 0102|02082026|31|487,25|0,00|07|0,00|0,0000|0,00|07|0,00|0,0000|0,00|03|CTA_OUTRAS|DOC-F100-000102||
|F100|0|PART006|OPERACAO SINTETICA F100 0103|09082026|31|0,00|618,25|08|0,00|0,0000|0,00|08|0,00|0,0000|0,00|04|CTA_OUTRAS|DOC-F100-000103||
|F100|0|PART011|OPERACAO SINTETICA F100 0104|16082026|31|0,00|749,25|49|749,25|1,6500|12,36|49|749,25|7,6000|56,94|09|CTA_OUTRAS|DOC-F100-000104||
|F100|1|PART016|OPERACAO SINTETICA F100 0105|23082026|31|880,25|0,00|50|880,25|1,6500|14,52|50|880,25|7,6000|66,90|13|CTA_OUTRAS|DOC-F100-000105||
|F100|0|PART021|OPERACAO SINTETICA F100 0106|30082026|31|0,00|1011,25|51|1011,25|1,6500|16,69|51|1011,25|7,6000|76,86|14|CTA_OUTRAS|DOC-F100-000106||
|F100|0|PART026|OPERACAO SINTETICA F100 0107|06082026|31|0,00|1142,25|60|0,00|0,0000|0,00|60|0,00|0,0000|0,00|16|CTA_OUTRAS|DOC-F100-000107||
|F100|1|PART001|OPERACAO SINTETICA F100 0108|13082026|31|1273,25|0,00|70|1273,25|1,6500|21,01|70|1273,25|7,6000|96,77|17|CTA_OUTRAS|DOC-F100-000108||
|F100|0|PART006|OPERACAO SINTETICA F100 0109|20082026|31|0,00|1404,25|73|1404,25|1,6500|23,17|73|1404,25|7,6000|106,72|18|CTA_OUTRAS|DOC-F100-000109||
|F100|0|PART011|OPERACAO SINTETICA F100 0110|27082026|31|0,00|1535,25|98|1535,25|1,6500|25,33|98|1535,25|7,6000|116,68|01|CTA_OUTRAS|DOC-F100-000110||
|F100|1|PART016|OPERACAO SINTETICA F100 0111|03082026|31|1666,25|0,00|99|1666,25|1,6500|27,49|99|1666,25|7,6000|126,64|02|CTA_OUTRAS|DOC-F100-000111||
|F100|0|PART021|OPERACAO SINTETICA F100 0112|10082026|31|0,00|1797,25|01|1797,25|1,6500|29,65|01|1797,25|7,6000|136,59|03|CTA_OUTRAS|DOC-F100-000112||
|F100|0|PART026|OPERACAO SINTETICA F100 0113|17082026|31|0,00|1928,25|02|1928,25|1,6500|31,82|02|1928,25|7,6000|146,55|04|CTA_OUTRAS|DOC-F100-000113||
|F100|1|PART001|OPERACAO SINTETICA F100 0114|24082026|31|2059,25|0,00|04|0,00|0,0000|0,00|04|0,00|0,0000|0,00|09|CTA_OUTRAS|DOC-F100-000114||
|F100|0|PART006|OPERACAO SINTETICA F100 0115|31082026|31|0,00|2190,25|06|0,00|0,0000|0,00|06|0,00|0,0000|0,00|13|CTA_OUTRAS|DOC-F100-000115||
|F100|0|PART011|OPERACAO SINTETICA F100 0116|07082026|31|0,00|2321,25|07|0,00|0,0000|0,00|07|0,00|0,0000|0,00|14|CTA_OUTRAS|DOC-F100-000116||
|F550|373,75|06|0,00|0,00|0,0000|0,00|06|0,00|0,00|0,0000|0,00|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0001|
|F550|546,75|49|0,00|546,75|1,6500|9,02|49|0,00|546,75|7,6000|41,55|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0002|
|F550|719,75|60|0,00|0,00|0,0000|0,00|60|0,00|0,00|0,0000|0,00|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0003|
|F550|892,75|98|0,00|892,75|0,6500|5,80|98|0,00|892,75|3,0000|26,78|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0004|
|F550|1065,75|02|0,00|1065,75|1,6500|17,58|02|0,00|1065,75|7,6000|81,00|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0005|
|F550|1238,75|07|0,00|0,00|0,0000|0,00|07|0,00|0,00|0,0000|0,00|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0006|
|F550|1411,75|50|0,00|1411,75|1,6500|23,29|50|0,00|1411,75|7,6000|107,29|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0007|
|F550|1584,75|70|0,00|1584,75|0,6500|10,30|70|0,00|1584,75|3,0000|47,54|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0008|
|F550|1757,75|99|0,00|1757,75|1,6500|29,00|99|0,00|1757,75|7,6000|133,59|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0009|
|F550|1930,75|04|0,00|0,00|0,0000|0,00|04|0,00|0,00|0,0000|0,00|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0010|
|F550|2103,75|08|0,00|0,00|0,0000|0,00|08|0,00|0,00|0,0000|0,00|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0011|
|F550|2276,75|51|0,00|2276,75|0,6500|14,80|51|0,00|2276,75|3,0000|68,30|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0012|
|F550|2449,75|73|0,00|2449,75|1,6500|40,42|73|0,00|2449,75|7,6000|186,18|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0013|
|F550|2622,75|01|0,00|2622,75|1,6500|43,28|01|0,00|2622,75|7,6000|199,33|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0014|
|F550|2795,75|06|0,00|0,00|0,0000|0,00|06|0,00|0,00|0,0000|0,00|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0015|
|F550|2968,75|49|0,00|2968,75|0,6500|19,30|49|0,00|2968,75|3,0000|89,06|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0016|
|F550|3141,75|60|0,00|0,00|0,0000|0,00|60|0,00|0,00|0,0000|0,00|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0017|
|F550|3314,75|98|0,00|3314,75|1,6500|54,69|98|0,00|3314,75|7,6000|251,92|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0018|
|F550|3487,75|02|0,00|3487,75|1,6500|57,55|02|0,00|3487,75|7,6000|265,07|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0019|
|F550|3660,75|07|0,00|0,00|0,0000|0,00|07|0,00|0,00|0,0000|0,00|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0020|
|F550|3833,75|50|0,00|3833,75|1,6500|63,26|50|0,00|3833,75|7,6000|291,37|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0021|
|F550|4006,75|70|0,00|4006,75|1,6500|66,11|70|0,00|4006,75|7,6000|304,51|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0022|
|F550|4179,75|99|0,00|4179,75|1,6500|68,97|99|0,00|4179,75|7,6000|317,66|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0023|
|F550|4352,75|04|0,00|0,00|0,0000|0,00|04|0,00|0,00|0,0000|0,00|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0024|
|F550|4525,75|08|0,00|0,00|0,0000|0,00|08|0,00|0,00|0,0000|0,00|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0025|
|F550|4698,75|51|0,00|4698,75|1,6500|77,53|51|0,00|4698,75|7,6000|357,11|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0026|
|F550|4871,75|73|0,00|4871,75|1,6500|80,38|73|0,00|4871,75|7,6000|370,25|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0027|
|F550|5044,75|01|0,00|5044,75|0,6500|32,79|01|0,00|5044,75|3,0000|151,34|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0028|
|F550|5217,75|06|0,00|0,00|0,0000|0,00|06|0,00|0,00|0,0000|0,00|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0029|
|F550|5390,75|49|0,00|5390,75|1,6500|88,95|49|0,00|5390,75|7,6000|409,70|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0030|
|F550|5563,75|60|0,00|0,00|0,0000|0,00|60|0,00|0,00|0,0000|0,00|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0031|
|F550|5736,75|98|0,00|5736,75|0,6500|37,29|98|0,00|5736,75|3,0000|172,10|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0032|
|F550|5909,75|02|0,00|5909,75|1,6500|97,51|02|0,00|5909,75|7,6000|449,14|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0033|
|F550|6082,75|07|0,00|0,00|0,0000|0,00|07|0,00|0,00|0,0000|0,00|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0034|
|F550|6255,75|50|0,00|6255,75|1,6500|103,22|50|0,00|6255,75|7,6000|475,44|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0035|
|F550|6428,75|70|0,00|6428,75|0,6500|41,79|70|0,00|6428,75|3,0000|192,86|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0036|
|F550|6601,75|99|0,00|6601,75|1,6500|108,93|99|0,00|6601,75|7,6000|501,73|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0037|
|F550|6774,75|04|0,00|0,00|0,0000|0,00|04|0,00|0,00|0,0000|0,00|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0038|
|F550|6947,75|08|0,00|0,00|0,0000|0,00|08|0,00|0,00|0,0000|0,00|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0039|
|F550|7120,75|51|0,00|7120,75|0,6500|46,28|51|0,00|7120,75|3,0000|213,62|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0040|
|F550|7293,75|73|0,00|7293,75|1,6500|120,35|73|0,00|7293,75|7,6000|554,33|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0041|
|F550|7466,75|01|0,00|7466,75|1,6500|123,20|01|0,00|7466,75|7,6000|567,47|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0042|
|F550|7639,75|06|0,00|0,00|0,0000|0,00|06|0,00|0,00|0,0000|0,00|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0043|
|F550|7812,75|49|0,00|7812,75|0,6500|50,78|49|0,00|7812,75|3,0000|234,38|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0044|
|F550|7985,75|60|0,00|0,00|0,0000|0,00|60|0,00|0,00|0,0000|0,00|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0045|
|F550|8158,75|98|0,00|8158,75|1,6500|134,62|98|0,00|8158,75|7,6000|620,07|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0046|
|F550|8331,75|02|0,00|8331,75|1,6500|137,47|02|0,00|8331,75|7,6000|633,21|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0047|
|F550|8504,75|07|0,00|0,00|0,0000|0,00|07|0,00|0,00|0,0000|0,00|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0048|
|F550|8677,75|50|0,00|8677,75|1,6500|143,18|50|0,00|8677,75|7,6000|659,51|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0049|
|F550|8850,75|70|0,00|8850,75|1,6500|146,04|70|0,00|8850,75|7,6000|672,66|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0050|
|F550|9023,75|99|0,00|9023,75|1,6500|148,89|99|0,00|9023,75|7,6000|685,81|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0051|
|F550|9196,75|04|0,00|0,00|0,0000|0,00|04|0,00|0,00|0,0000|0,00|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0052|
|F550|269,75|08|0,00|0,00|0,0000|0,00|08|0,00|0,00|0,0000|0,00|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0053|
|F550|442,75|51|0,00|442,75|1,6500|7,31|51|0,00|442,75|7,6000|33,65|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0054|
|F550|615,75|73|0,00|615,75|1,6500|10,16|73|0,00|615,75|7,6000|46,80|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0055|
|F550|788,75|01|0,00|788,75|0,6500|5,13|01|0,00|788,75|3,0000|23,66|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0056|
|F550|961,75|06|0,00|0,00|0,0000|0,00|06|0,00|0,00|0,0000|0,00|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0057|
|F550|1134,75|49|0,00|1134,75|1,6500|18,72|49|0,00|1134,75|7,6000|86,24|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0058|
|F550|1307,75|60|0,00|0,00|0,0000|0,00|60|0,00|0,00|0,0000|0,00|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0059|
|F550|1480,75|98|0,00|1480,75|0,6500|9,62|98|0,00|1480,75|3,0000|44,42|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0060|
|F550|1653,75|02|0,00|1653,75|1,6500|27,29|02|0,00|1653,75|7,6000|125,69|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0061|
|F550|1826,75|07|0,00|0,00|0,0000|0,00|07|0,00|0,00|0,0000|0,00|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0062|
|F550|1999,75|50|0,00|1999,75|1,6500|33,00|50|0,00|1999,75|7,6000|151,98|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0063|
|F550|2172,75|70|0,00|2172,75|0,6500|14,12|70|0,00|2172,75|3,0000|65,18|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0064|
|F550|2345,75|99|0,00|2345,75|1,6500|38,70|99|0,00|2345,75|7,6000|178,28|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0065|
|F550|2518,75|04|0,00|0,00|0,0000|0,00|04|0,00|0,00|0,0000|0,00|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0066|
|F550|2691,75|08|0,00|0,00|0,0000|0,00|08|0,00|0,00|0,0000|0,00|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0067|
|F550|2864,75|51|0,00|2864,75|0,6500|18,62|51|0,00|2864,75|3,0000|85,94|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0068|
|F550|3037,75|73|0,00|3037,75|1,6500|50,12|73|0,00|3037,75|7,6000|230,87|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0069|
|F550|3210,75|01|0,00|3210,75|1,6500|52,98|01|0,00|3210,75|7,6000|244,02|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0070|
|F550|3383,75|06|0,00|0,00|0,0000|0,00|06|0,00|0,00|0,0000|0,00|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0071|
|F550|3556,75|49|0,00|3556,75|0,6500|23,12|49|0,00|3556,75|3,0000|106,70|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0072|
|F550|3729,75|60|0,00|0,00|0,0000|0,00|60|0,00|0,00|0,0000|0,00|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0073|
|F550|3902,75|98|0,00|3902,75|1,6500|64,40|98|0,00|3902,75|7,6000|296,61|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0074|
|F550|4075,75|02|0,00|4075,75|1,6500|67,25|02|0,00|4075,75|7,6000|309,76|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0075|
|F550|4248,75|07|0,00|0,00|0,0000|0,00|07|0,00|0,00|0,0000|0,00|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0076|
|F550|4421,75|50|0,00|4421,75|1,6500|72,96|50|0,00|4421,75|7,6000|336,05|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0077|
|F550|4594,75|70|0,00|4594,75|1,6500|75,81|70|0,00|4594,75|7,6000|349,20|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0078|
|F550|4767,75|99|0,00|4767,75|1,6500|78,67|99|0,00|4767,75|7,6000|362,35|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0079|
|F550|4940,75|04|0,00|0,00|0,0000|0,00|04|0,00|0,00|0,0000|0,00|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0080|
|F550|5113,75|08|0,00|0,00|0,0000|0,00|08|0,00|0,00|0,0000|0,00|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0081|
|F550|5286,75|51|0,00|5286,75|1,6500|87,23|51|0,00|5286,75|7,6000|401,79|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0082|
|F550|5459,75|73|0,00|5459,75|1,6500|90,09|73|0,00|5459,75|7,6000|414,94|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0083|
|F550|5632,75|01|0,00|5632,75|0,6500|36,61|01|0,00|5632,75|3,0000|168,98|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0084|
|F550|5805,75|06|0,00|0,00|0,0000|0,00|06|0,00|0,00|0,0000|0,00|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0085|
|F550|5978,75|49|0,00|5978,75|1,6500|98,65|49|0,00|5978,75|7,6000|454,39|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0086|
|F550|6151,75|60|0,00|0,00|0,0000|0,00|60|0,00|0,00|0,0000|0,00|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0087|
|F550|6324,75|98|0,00|6324,75|0,6500|41,11|98|0,00|6324,75|3,0000|189,74|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0088|
|F550|6497,75|02|0,00|6497,75|1,6500|107,21|02|0,00|6497,75|7,6000|493,83|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0089|
|F550|6670,75|07|0,00|0,00|0,0000|0,00|07|0,00|0,00|0,0000|0,00|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0090|
|F550|6843,75|50|0,00|6843,75|1,6500|112,92|50|0,00|6843,75|7,6000|520,13|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0091|
|F550|7016,75|70|0,00|7016,75|0,6500|45,61|70|0,00|7016,75|3,0000|210,50|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0092|
|F550|7189,75|99|0,00|7189,75|1,6500|118,63|99|0,00|7189,75|7,6000|546,42|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0093|
|F550|7362,75|04|0,00|0,00|0,0000|0,00|04|0,00|0,00|0,0000|0,00|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0094|
|F550|7535,75|08|0,00|0,00|0,0000|0,00|08|0,00|0,00|0,0000|0,00|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0095|
|F550|7708,75|51|0,00|7708,75|0,6500|50,11|51|0,00|7708,75|3,0000|231,26|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0096|
|F550|7881,75|73|0,00|7881,75|1,6500|130,05|73|0,00|7881,75|7,6000|599,01|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0097|
|F550|8054,75|01|0,00|8054,75|1,6500|132,90|01|0,00|8054,75|7,6000|612,16|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0098|
|F550|8227,75|06|0,00|0,00|0,0000|0,00|06|0,00|0,00|0,0000|0,00|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0099|
|F550|8400,75|49|0,00|8400,75|0,6500|54,60|49|0,00|8400,75|3,0000|252,02|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0100|
|F550|8573,75|60|0,00|0,00|0,0000|0,00|60|0,00|0,00|0,0000|0,00|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0101|
|F550|8746,75|98|0,00|8746,75|1,6500|144,32|98|0,00|8746,75|7,6000|664,75|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0102|
|F550|8919,75|02|0,00|8919,75|1,6500|147,18|02|0,00|8919,75|7,6000|677,90|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0103|
|F550|9092,75|07|0,00|0,00|0,0000|0,00|07|0,00|0,00|0,0000|0,00|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0104|
|F550|9265,75|50|0,00|9265,75|1,6500|152,88|50|0,00|9265,75|7,6000|704,20|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0105|
|F550|338,75|70|0,00|338,75|1,6500|5,59|70|0,00|338,75|7,6000|25,75|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0106|
|F550|511,75|99|0,00|511,75|1,6500|8,44|99|0,00|511,75|7,6000|38,89|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0107|
|F550|684,75|04|0,00|0,00|0,0000|0,00|04|0,00|0,00|0,0000|0,00|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0108|
|F550|857,75|08|0,00|0,00|0,0000|0,00|08|0,00|0,00|0,0000|0,00|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0109|
|F550|1030,75|51|0,00|1030,75|1,6500|17,01|51|0,00|1030,75|7,6000|78,34|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0110|
|F550|1203,75|73|0,00|1203,75|1,6500|19,86|73|0,00|1203,75|7,6000|91,49|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0111|
|F550|1376,75|01|0,00|1376,75|0,6500|8,95|01|0,00|1376,75|3,0000|41,30|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0112|
|F550|1549,75|06|0,00|0,00|0,0000|0,00|06|0,00|0,00|0,0000|0,00|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0113|
|F550|1722,75|49|0,00|1722,75|1,6500|28,43|49|0,00|1722,75|7,6000|130,93|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0114|
|F550|1895,75|60|0,00|0,00|0,0000|0,00|60|0,00|0,00|0,0000|0,00|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0115|
|F550|2068,75|98|0,00|2068,75|0,6500|13,45|98|0,00|2068,75|3,0000|62,06|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0116|
|F550|2241,75|02|0,00|2241,75|1,6500|36,99|02|0,00|2241,75|7,6000|170,37|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0117|
|F550|2414,75|07|0,00|0,00|0,0000|0,00|07|0,00|0,00|0,0000|0,00|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0118|
|F550|2587,75|50|0,00|2587,75|1,6500|42,70|50|0,00|2587,75|7,6000|196,67|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0119|
|F550|2760,75|70|0,00|2760,75|0,6500|17,94|70|0,00|2760,75|3,0000|82,82|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0120|
|F550|2933,75|99|0,00|2933,75|1,6500|48,41|99|0,00|2933,75|7,6000|222,97|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0121|
|F550|3106,75|04|0,00|0,00|0,0000|0,00|04|0,00|0,00|0,0000|0,00|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0122|
|F550|3279,75|08|0,00|0,00|0,0000|0,00|08|0,00|0,00|0,0000|0,00|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0123|
|F550|3452,75|51|0,00|3452,75|0,6500|22,44|51|0,00|3452,75|3,0000|103,58|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0124|
|F550|3625,75|73|0,00|3625,75|1,6500|59,82|73|0,00|3625,75|7,6000|275,56|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0125|
|F550|3798,75|01|0,00|3798,75|1,6500|62,68|01|0,00|3798,75|7,6000|288,71|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0126|
|F550|3971,75|06|0,00|0,00|0,0000|0,00|06|0,00|0,00|0,0000|0,00|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0127|
|F550|4144,75|49|0,00|4144,75|0,6500|26,94|49|0,00|4144,75|3,0000|124,34|00|5933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0128|
|F550|4317,75|60|0,00|0,00|0,0000|0,00|60|0,00|0,00|0,0000|0,00|55|6101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0129|
|F550|4490,75|98|0,00|4490,75|1,6500|74,10|98|0,00|4490,75|7,6000|341,30|00|6102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0130|
|F550|4663,75|02|0,00|4663,75|1,6500|76,95|02|0,00|4663,75|7,6000|354,45|55|6933|CTA_RECEITA|CONSOLIDACAO SINTETICA 0131|
|F550|4836,75|07|0,00|0,00|0,0000|0,00|07|0,00|0,00|0,0000|0,00|00|5101|CTA_RECEITA|CONSOLIDACAO SINTETICA 0132|
|F550|5009,75|50|0,00|5009,75|1,6500|82,66|50|0,00|5009,75|7,6000|380,74|55|5102|CTA_RECEITA|CONSOLIDACAO SINTETICA 0133|
|F990|251|
|1001|1|
|1990|2|
|9001|0|
|9900|0000|1|
|9900|0001|1|
|9900|0110|1|
|9900|0140|1|
|9900|0150|30|
|9900|0200|20|
|9900|0990|1|
|9900|1001|1|
|9900|1990|1|
|9900|9001|1|
|9900|9900|25|
|9900|9990|1|
|9900|9999|1|
|9900|A001|1|
|9900|A100|100|
|9900|A170|200|
|9900|A990|1|
|9900|C001|1|
|9900|C100|120|
|9900|C170|240|
|9900|C990|1|
|9900|F001|1|
|9900|F100|116|
|9900|F550|133|
