CNPJ;Período;Registros;Tipo Operação;Situação;Código Participante;CNPJ Participante;CPF Participante;Nome Participante;UF Origem/Destino;Número Documento;Série;Chave NF-e;Data Documento;Data Entrada/Saída;Vlr Documento;Vlr Desconto NF;Vlr Mercadoria/Operação;Vlr Frete;Vlr Seguro;Vlr Outras DA;Número Item;Código Item;Descrição Complementar;Descrição Item;NCM;Código Serviço;Código Barra;Tipo Item;Vlr Item;Qtde;Unidade Medida;Vlr Desconto Item;Natureza Crédito;CFOP;Descrição CFOP;CFOP Faturamento;CST ICMS;Vlr Base Cálculo ICMS;Alíquota ICMS;Vlr ICMS;Vlr Base Cálculo ICMS ST;Alíquota ICMS ST;Vlr ICMS ST;CST IPI;Vlr Base Cálculo IPI;Alíquota IPI;Vlr IPI;CST PIS;Vlr Base Cálculo PIS;Qtde Base Cálculo PIS;Alíquota PIS;Qtde Alíquota PIS;Vlr PIS;CST Cofins;Vlr Base Cálculo Cofins;Qtde Base Cálculo Cofins;Alíquota Cofins;Qtde Alíquota Cofins;Vlr Cofins;Conta Contábil;Débito/Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART019;99000000190001;;CLIENTE SINTETICO 019;RJ;20011;1;35260899000000190001553110000200111700200111;03/08/2026;03/08/2026;2340,00;0,00;2340,00;0,00;0,00;0,00;1;ITEM008;MERCADORIA SINTETICA C 0020;ITEM OU SERVICO SINTETICO 008;;;;09;1091,50;5,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;70;1091,50;;1,6500;;18,01;70;1091,50;;7,6000;;82,95;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART019;99000000190001;;CLIENTE SINTETICO 019;RJ;20011;1;35260899000000190001553110000200111700200111;03/08/2026;03/08/2026;2340,00;0,00;2340,00;0,00;0,00;0,00;2;ITEM009;MERCADORIA SINTETICA C 0021;ITEM OU SERVICO SINTETICO 009;84000009;;;00;1248,50;6,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;73;1248,50;;1,6500;;20,60;73;1248,50;;7,6000;;94,89;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART020;99000000200001;;CLIENTE SINTETICO 020;MG;20012;1;35260899000000200001553120000200121700200129;06/08/2026;06/08/2026;4018,50;0,00;4018,50;0,00;0,00;0,00;1;ITEM010;MERCADORIA SINTETICA C 0022;ITEM OU SERVICO SINTETICO 010;84000010;;;00;1182,50;7,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;98;1182,50;;1,6500;;19,51;98;1182,50;;7,6000;;89,87;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART020;99000000200001;;CLIENTE SINTETICO 020;MG;20012;1;35260899000000200001553120000200121700200129;06/08/2026;06/08/2026;4018,50;0,00;4018,50;0,00;0,00;0,00;2;ITEM011;MERCADORIA SINTETICA C 0023;ITEM OU SERVICO SINTETICO 011;84000011;;;00;1339,50;8,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;01;1339,50;;1,6500;;22,10;01;1339,50;;7,6000;;101,80;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART020;99000000200001;;CLIENTE SINTETICO 020;MG;20012;1;35260899000000200001553120000200121700200129;06/08/2026;06/08/2026;4018,50;0,00;4018,50;0,00;0,00;0,00;3;ITEM012;MERCADORIA SINTETICA C 0024;ITEM OU SERVICO SINTETICO 012;84000012;;;00;1496,50;1,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;02;1496,50;;1,6500;;24,69;02;1496,50;;7,6000;;113,73;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART021;99000000210001;;CLIENTE SINTETICO 021;PR;20013;1;35260899000000210001553130000200131700200136;09/08/2026;09/08/2026;1273,50;0,00;1273,50;0,00;0,00;0,00;1;ITEM013;MERCADORIA SINTETICA C 0025;ITEM OU SERVICO SINTETICO 013;84000013;;;00;1273,50;2,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;02;1273,50;;1,6500;;21,01;02;1273,50;;7,6000;;96,79;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART022;99000000220001;;CLIENTE SINTETICO 022;SC;20014;1;35260899000000220001553140000200141700200143;12/08/2026;12/08/2026;2886,00;0,00;2886,00;0,00;0,00;0,00;1;ITEM014;MERCADORIA SINTETICA C 0026;ITEM OU SERVICO SINTETICO 014;84000014;;;00;1364,50;3,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART022;99000000220001;;CLIENTE SINTETICO 022;SC;20014;1;35260899000000220001553140000200141700200143;12/08/2026;12/08/2026;2886,00;0,00;2886,00;0,00;0,00;0,00;2;ITEM015;MERCADORIA SINTETICA C 0027;ITEM OU SERVICO SINTETICO 015;84000015;;;00;1521,50;4,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART023;99000000230001;;CLIENTE SINTETICO 023;RS;20015;1;35260899000000230001553150000200151700200150;15/08/2026;15/08/2026;4837,50;0,00;4837,50;0,00;0,00;0,00;1;ITEM016;MERCADORIA SINTETICA C 0028;ITEM OU SERVICO SINTETICO 016;84000016;;;00;1455,50;5,000;UN;0,00;;2102;Compra para comercialização.;;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART023;99000000230001;;CLIENTE SINTETICO 023;RS;20015;1;35260899000000230001553150000200151700200150;15/08/2026;15/08/2026;4837,50;0,00;4837,50;0,00;0,00;0,00;2;ITEM017;MERCADORIA SINTETICA C 0029;ITEM OU SERVICO SINTETICO 017;84000017;;;00;1612,50;6,000;UN;0,00;;2403;Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.;;;;;;;;;;;;;49;1612,50;;1,6500;;26,61;49;1612,50;;7,6000;;122,55;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART023;99000000230001;;CLIENTE SINTETICO 023;RS;20015;1;35260899000000230001553150000200151700200150;15/08/2026;15/08/2026;4837,50;0,00;4837,50;0,00;0,00;0,00;3;ITEM018;MERCADORIA SINTETICA C 0030;ITEM OU SERVICO SINTETICO 018;84000018;;;00;1769,50;7,000;UN;0,00;;1101;Compra para industrialização ou produção rural.;;;;;;;;;;;;;50;1769,50;;1,6500;;29,20;50;1769,50;;7,6000;;134,48;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART024;99000000240001;;CLIENTE SINTETICO 024;SP;20016;1;35260899000000240001553160000200161700200168;18/08/2026;18/08/2026;1546,50;0,00;1546,50;0,00;0,00;0,00;1;ITEM019;MERCADORIA SINTETICA C 0031;ITEM OU SERVICO SINTETICO 019;84000019;;;00;1546,50;8,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;50;1546,50;;1,6500;;25,52;50;1546,50;;7,6000;;117,53;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART025;99000000250001;;CLIENTE SINTETICO 025;RJ;20017;1;35260899000000250001553170000200171700200175;21/08/2026;21/08/2026;3432,00;0,00;3432,00;0,00;0,00;0,00;1;ITEM020;MERCADORIA SINTETICA C 0032;ITEM OU SERVICO SINTETICO 020;84000020;;;00;1637,50;1,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;60;0,00;;0,0000;;0,00;60;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART025;99000000250001;;CLIENTE SINTETICO 025;RJ;20017;1;35260899000000250001553170000200171700200175;21/08/2026;21/08/2026;3432,00;0,00;3432,00;0,00;0,00;0,00;2;ITEM001;MERCADORIA SINTETICA C 0033;ITEM OU SERVICO SINTETICO 001;;;;09;1794,50;2,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;70;1794,50;;1,6500;;29,61;70;1794,50;;7,6000;;136,38;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART026;99000000260001;;CLIENTE SINTETICO 026;MG;20018;1;35260899000000260001553180000200181700200182;24/08/2026;24/08/2026;5656,50;0,00;5656,50;0,00;0,00;0,00;1;ITEM002;MERCADORIA SINTETICA C 0034;ITEM OU SERVICO SINTETICO 002;;;;09;1728,50;3,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;73;1728,50;;1,6500;;28,52;73;1728,50;;7,6000;;131,37;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART026;99000000260001;;CLIENTE SINTETICO 026;MG;20018;1;35260899000000260001553180000200181700200182;24/08/2026;24/08/2026;5656,50;0,00;5656,50;0,00;0,00;0,00;2;ITEM003;MERCADORIA SINTETICA C 0035;ITEM OU SERVICO SINTETICO 003;;;;09;1885,50;4,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;98;1885,50;;1,6500;;31,11;98;1885,50;;7,6000;;143,30;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART026;99000000260001;;CLIENTE SINTETICO 026;MG;20018;1;35260899000000260001553180000200181700200182;24/08/2026;24/08/2026;5656,50;0,00;5656,50;0,00;0,00;0,00;3;ITEM004;MERCADORIA SINTETICA C 0036;ITEM OU SERVICO SINTETICO 004;;;;09;2042,50;5,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;01;2042,50;;1,6500;;33,70;01;2042,50;;7,6000;;155,23;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART027;99000000270001;;CLIENTE SINTETICO 027;PR;20019;1;35260899000000270001553190000200191700200190;27/08/2026;27/08/2026;1819,50;0,00;1819,50;0,00;0,00;0,00;1;ITEM005;MERCADORIA SINTETICA C 0037;ITEM OU SERVICO SINTETICO 005;;;;09;1819,50;6,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;01;1819,50;;1,6500;;30,02;01;1819,50;;7,6000;;138,28;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART028;99000000280001;;CLIENTE SINTETICO 028;SC;20020;1;35260899000000280001553200000200201700200208;30/08/2026;30/08/2026;3978,00;0,00;3978,00;0,00;0,00;0,00;1;ITEM006;MERCADORIA SINTETICA C 0038;ITEM OU SERVICO SINTETICO 006;;;;09;1910,50;7,000;UN;0,00;;1403;Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.;;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART028;99000000280001;;CLIENTE SINTETICO 028;SC;20020;1;35260899000000280001553200000200201700200208;30/08/2026;30/08/2026;3978,00;0,00;3978,00;0,00;0,00;0,00;2;ITEM007;MERCADORIA SINTETICA C 0039;ITEM OU SERVICO SINTETICO 007;;;;09;2067,50;8,000;UN;0,00;;2101;Compra para industrialização ou produção rural.;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART029;99000000290001;;CLIENTE SINTETICO 029;RS;20021;1;35260899000000290001553210000200211700200215;02/08/2026;02/08/2026;6475,50;0,00;6475,50;0,00;0,00;0,00;1;ITEM008;MERCADORIA SINTETICA C 0040;ITEM OU SERVICO SINTETICO 008;;;;09;2001,50;1,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART029;99000000290001;;CLIENTE SINTETICO 029;RS;20021;1;35260899000000290001553210000200211700200215;02/08/2026;02/08/2026;6475,50;0,00;6475,50;0,00;0,00;0,00;2;ITEM009;MERCADORIA SINTETICA C 0041;ITEM OU SERVICO SINTETICO 009;84000009;;;00;2158,50;2,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART029;99000000290001;;CLIENTE SINTETICO 029;RS;20021;1;35260899000000290001553210000200211700200215;02/08/2026;02/08/2026;6475,50;0,00;6475,50;0,00;0,00;0,00;3;ITEM010;MERCADORIA SINTETICA C 0042;ITEM OU SERVICO SINTETICO 010;84000010;;;00;2315,50;3,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;49;2315,50;;1,6500;;38,21;49;2315,50;;7,6000;;175,98;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART030;99000000300001;;CLIENTE SINTETICO 030;SP;20022;1;35260899000000300001553220000200221700200222;05/08/2026;05/08/2026;2092,50;0,00;2092,50;0,00;0,00;0,00;1;ITEM011;MERCADORIA SINTETICA C 0043;ITEM OU SERVICO SINTETICO 011;84000011;;;00;2092,50;4,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;49;2092,50;;1,6500;;34,53;49;2092,50;;7,6000;;159,03;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;20023;1;35260899000000010001553230000200231700200236;08/08/2026;08/08/2026;4524,00;0,00;4524,00;0,00;0,00;0,00;1;ITEM012;MERCADORIA SINTETICA C 0044;ITEM OU SERVICO SINTETICO 012;84000012;;;00;2183,50;5,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;51;2183,50;;1,6500;;36,03;51;2183,50;;7,6000;;165,95;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;20023;1;35260899000000010001553230000200231700200236;08/08/2026;08/08/2026;4524,00;0,00;4524,00;0,00;0,00;0,00;2;ITEM013;MERCADORIA SINTETICA C 0045;ITEM OU SERVICO SINTETICO 013;84000013;;;00;2340,50;6,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;60;0,00;;0,0000;;0,00;60;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART002;99000000020001;;FORNECEDOR SINTETICO 002;MG;20024;1;35260899000000020001553240000200241700200243;11/08/2026;11/08/2026;7294,50;0,00;7294,50;0,00;0,00;0,00;1;ITEM014;MERCADORIA SINTETICA C 0046;ITEM OU SERVICO SINTETICO 014;84000014;;;00;2274,50;7,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;70;2274,50;;1,6500;;37,53;70;2274,50;;7,6000;;172,86;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART002;99000000020001;;FORNECEDOR SINTETICO 002;MG;20024;1;35260899000000020001553240000200241700200243;11/08/2026;11/08/2026;7294,50;0,00;7294,50;0,00;0,00;0,00;2;ITEM015;MERCADORIA SINTETICA C 0047;ITEM OU SERVICO SINTETICO 015;84000015;;;00;2431,50;8,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;73;2431,50;;1,6500;;40,12;73;2431,50;;7,6000;;184,79;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART002;99000000020001;;FORNECEDOR SINTETICO 002;MG;20024;1;35260899000000020001553240000200241700200243;11/08/2026;11/08/2026;7294,50;0,00;7294,50;0,00;0,00;0,00;3;ITEM016;MERCADORIA SINTETICA C 0048;ITEM OU SERVICO SINTETICO 016;84000016;;;00;2588,50;1,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;98;2588,50;;1,6500;;42,71;98;2588,50;;7,6000;;196,73;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART003;99000000030001;;FORNECEDOR SINTETICO 003;PR;20025;1;35260899000000030001553250000200251700200250;14/08/2026;14/08/2026;2365,50;0,00;2365,50;0,00;0,00;0,00;1;ITEM017;MERCADORIA SINTETICA C 0049;ITEM OU SERVICO SINTETICO 017;84000017;;;00;2365,50;2,000;UN;0,00;;1102;Compra para comercialização.;;;;;;;;;;;;;98;2365,50;;1,6500;;39,03;98;2365,50;;7,6000;;179,78;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART004;99000000040001;;FORNECEDOR SINTETICO 004;SC;20026;1;35260899000000040001553260000200261700200268;17/08/2026;17/08/2026;5070,00;0,00;5070,00;0,00;0,00;0,00;1;ITEM018;MERCADORIA SINTETICA C 0050;ITEM OU SERVICO SINTETICO 018;84000018;;;00;2456,50;3,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;02;2456,50;;1,6500;;40,53;02;2456,50;;7,6000;;186,69;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART004;99000000040001;;FORNECEDOR SINTETICO 004;SC;20026;1;35260899000000040001553260000200261700200268;17/08/2026;17/08/2026;5070,00;0,00;5070,00;0,00;0,00;0,00;2;ITEM019;MERCADORIA SINTETICA C 0051;ITEM OU SERVICO SINTETICO 019;84000019;;;00;2613,50;4,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART005;99000000050001;;FORNECEDOR SINTETICO 005;RS;20027;1;35260899000000050001553270000200271700200275;20/08/2026;20/08/2026;8113,50;0,00;8113,50;0,00;0,00;0,00;1;ITEM020;MERCADORIA SINTETICA C 0052;ITEM OU SERVICO SINTETICO 020;84000020;;;00;2547,50;5,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART005;99000000050001;;FORNECEDOR SINTETICO 005;RS;20027;1;35260899000000050001553270000200271700200275;20/08/2026;20/08/2026;8113,50;0,00;8113,50;0,00;0,00;0,00;2;ITEM001;MERCADORIA SINTETICA C 0053;ITEM OU SERVICO SINTETICO 001;;;;09;2704,50;6,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART005;99000000050001;;FORNECEDOR SINTETICO 005;RS;20027;1;35260899000000050001553270000200271700200275;20/08/2026;20/08/2026;8113,50;0,00;8113,50;0,00;0,00;0,00;3;ITEM002;MERCADORIA SINTETICA C 0054;ITEM OU SERVICO SINTETICO 002;;;;09;2861,50;7,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART006;99000000060001;;FORNECEDOR SINTETICO 006;SP;20028;1;35260899000000060001553280000200281700200282;23/08/2026;23/08/2026;2638,50;0,00;2638,50;0,00;0,00;0,00;1;ITEM003;MERCADORIA SINTETICA C 0055;ITEM OU SERVICO SINTETICO 003;;;;09;2638,50;8,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART007;99000000070001;;FORNECEDOR SINTETICO 007;RJ;20029;1;35260899000000070001553290000200291700200290;26/08/2026;26/08/2026;5616,00;0,00;5616,00;0,00;0,00;0,00;1;ITEM004;MERCADORIA SINTETICA C 0056;ITEM OU SERVICO SINTETICO 004;;;;09;2729,50;1,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;50;2729,50;;1,6500;;45,04;50;2729,50;;7,6000;;207,44;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART007;99000000070001;;FORNECEDOR SINTETICO 007;RJ;20029;1;35260899000000070001553290000200291700200290;26/08/2026;26/08/2026;5616,00;0,00;5616,00;0,00;0,00;0,00;2;ITEM005;MERCADORIA SINTETICA C 0057;ITEM OU SERVICO SINTETICO 005;;;;09;2886,50;2,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;51;2886,50;;1,6500;;47,63;51;2886,50;;7,6000;;219,37;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART008;99000000080001;;FORNECEDOR SINTETICO 008;MG;20030;1;35260899000000080001553300000200301700200308;29/08/2026;29/08/2026;8932,50;0,00;8932,50;0,00;0,00;0,00;1;ITEM006;MERCADORIA SINTETICA C 0058;ITEM OU SERVICO SINTETICO 006;;;;09;2820,50;3,000;UN;0,00;;2102;Compra para comercialização.;;;;;;;;;;;;;60;0,00;;0,0000;;0,00;60;0,00;;0,0000;;0,00;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART008;99000000080001;;FORNECEDOR SINTETICO 008;MG;20030;1;35260899000000080001553300000200301700200308;29/08/2026;29/08/2026;8932,50;0,00;8932,50;0,00;0,00;0,00;2;ITEM007;MERCADORIA SINTETICA C 0059;ITEM OU SERVICO SINTETICO 007;;;;09;2977,50;4,000;UN;0,00;;2403;Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.;;;;;;;;;;;;;70;2977,50;;1,6500;;49,13;70;2977,50;;7,6000;;226,29;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART008;99000000080001;;FORNECEDOR SINTETICO 008;MG;20030;1;35260899000000080001553300000200301700200308;29/08/2026;29/08/2026;8932,50;0,00;8932,50;0,00;0,00;0,00;3;ITEM008;MERCADORIA SINTETICA C 0060;ITEM OU SERVICO SINTETICO 008;;;;09;3134,50;5,000;UN;0,00;;1101;Compra para industrialização ou produção rural.;;;;;;;;;;;;;73;3134,50;;1,6500;;51,72;73;3134,50;;7,6000;;238,22;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART009;99000000090001;;FORNECEDOR SINTETICO 009;PR;20031;1;35260899000000090001553310000200311700200315;01/08/2026;01/08/2026;2911,50;0,00;2911,50;0,00;0,00;0,00;1;ITEM009;MERCADORIA SINTETICA C 0061;ITEM OU SERVICO SINTETICO 009;84000009;;;00;2911,50;6,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;73;2911,50;;1,6500;;48,04;73;2911,50;;7,6000;;221,27;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART010;99000000100001;;FORNECEDOR SINTETICO 010;SC;20032;1;35260899000000100001553320000200321700200322;04/08/2026;04/08/2026;6162,00;0,00;6162,00;0,00;0,00;0,00;1;ITEM010;MERCADORIA SINTETICA C 0062;ITEM OU SERVICO SINTETICO 010;84000010;;;00;3002,50;7,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;01;3002,50;;1,6500;;49,54;01;3002,50;;7,6000;;228,19;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART010;99000000100001;;FORNECEDOR SINTETICO 010;SC;20032;1;35260899000000100001553320000200321700200322;04/08/2026;04/08/2026;6162,00;0,00;6162,00;0,00;0,00;0,00;2;ITEM011;MERCADORIA SINTETICA C 0063;ITEM OU SERVICO SINTETICO 011;84000011;;;00;3159,50;8,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;02;3159,50;;1,6500;;52,13;02;3159,50;;7,6000;;240,12;CTA_MERC;Débito
